,Date,ADANIPORTS.NS,TECHM.NS,BRITANNIA.NS,TCS.NS,SUNPHARMA.NS,INFY.NS,HINDALCO.NS,DRREDDY.NS,HCLTECH.NS,HINDUNILVR.NS,TATASTEEL.NS,NTPC.NS,CIPLA.NS,ITC.NS,BPCL.NS,WIPRO.NS,JSWSTEEL.NS,GAIL.NS,DIVISLAB.NS,ULTRACEMCO.NS,NESTLEIND.NS,ASIANPAINT.NS,EICHERMOT.NS,IOC.NS,GRASIM.NS,BAJAJ-AUTO.NS,HDFC.NS,M&M.NS,UPL.NS,SHREECEM.NS,MARUTI.NS,TITAN.NS,BAJAJFINSV.NS,KOTAKBANK.NS,COALINDIA.NS,BHARTIARTL.NS,HEROMOTOCO.NS,LT.NS,ONGC.NS,SBIN.NS,RELIANCE.NS,BAJFINANCE.NS,AXISBANK.NS,HDFCBANK.NS,TATAMOTORS.NS,ICICIBANK.NS,POWERGRID.NS,INDUSINDBK.NS
10,2016-01-15,218.25,520.5499877929689,1429.5699462890625,1130.550048828125,787.0999755859375,569.9500122070312,71.80000305175781,2935.89990234375,419.0249938964844,804.25,218.843994140625,113.70800018310548,609.0999755859375,209.2669982910156,310.8500061035156,203.6629943847656,97.24500274658205,94.45790100097656,1077.0999755859377,2618.199951171875,5597.7001953125,879.25,1624.0799560546875,106.66200256347656,542.781005859375,2322.14990234375,1149.800048828125,588.5999755859375,260.23300170898443,9801.400390625,4273.35009765625,335.8500061035156,1905.5,675.5999755859375,318.54998779296875,281.05398559570307,2427.75,738.5999755859375,146.3000030517578,184.3000030517578,536.6500244140625,597.530029296875,374.25,521.0750122070311,341.29998779296875,204.0449981689453,139.10000610351562,921.5499877929688
11,2016-01-18,219.3000030517578,517.4000244140625,1382.6500244140625,1138.8199462890625,784.9500122070312,565.9500122070312,71.19999694824219,2874.89990234375,421.1749877929688,809.9500122070312,224.7510070800781,112.16699981689452,591.0499877929688,210.2669982910156,298.86700439453125,205.18099975585938,99.09500122070312,95.47039794921876,1067.4000244140623,2641.10009765625,5436.0,850.2999877929688,1545.949951171875,104.2249984741211,542.3629760742189,2249.89990234375,1131.800048828125,582.8250122070312,258.6669921875,9703.7001953125,4236.2001953125,334.25,1831.9000244140625,667.4000244140625,310.8500061035156,275.68301391601557,2435.550048828125,722.3670043945312,142.93299865722656,181.0,508.4249877929688,550.3200073242189,373.20001220703125,512.9249877929689,340.20001220703125,202.8179931640625,138.14999389648438,899.0999755859375
12,2016-01-19,232.8500061035156,512.5,1366.5,1139.6500244140625,793.9000244140625,569.8250122070312,71.8499984741211,2915.5,419.125,810.4500122070312,226.7510070800781,112.625,598.0499877929688,209.36700439453125,298.6000061035156,203.25,99.8550033569336,96.45469665527344,1070.699951171875,2638.699951171875,5428.7998046875,845.5499877929688,1582.3800048828125,103.75,545.7249755859375,2266.300048828125,1153.0,576.25,261.29998779296875,9843.0,4198.14990234375,339.20001220703125,1848.800048828125,668.7000122070312,308.8500061035156,284.9110107421875,2482.800048828125,748.6329956054688,145.33299255371094,182.9499969482422,521.7999877929689,564.489990234375,393.0,517.9000244140625,354.1499938964844,207.9550018310547,135.94999694824222,896.4500122070312
13,2016-01-20,219.3999938964844,507.0,1339.8499755859375,1140.050048828125,792.5999755859375,560.625,67.59999847412111,2870.10009765625,420.95001220703125,795.0499877929688,221.03500366210938,110.16699981689452,593.1500244140625,205.9669952392578,295.1669921875,203.45599365234372,102.38500213623048,95.2593994140625,1060.199951171875,2617.64990234375,5485.60009765625,840.3499755859375,1553.8900146484375,100.8000030517578,538.5130004882811,2278.35009765625,1136.6500244140625,575.375,248.9669952392578,9716.5,4058.949951171875,340.8500061035156,1852.25,662.6500244140625,298.1499938964844,284.26800537109375,2488.5,744.0670166015625,142.1999969482422,173.64999389648438,502.2749938964844,563.9400024414062,387.6000061035156,509.1499938964844,342.25,204.0,134.64999389648438,873.6500244140625
14,2016-01-21,221.3000030517578,507.3500061035156,1309.8499755859375,1127.25,773.1500244140625,568.5250244140625,68.30000305175781,2757.10009765625,417.625,775.5999755859375,224.46499633789062,110.83300018310548,580.25,204.2669982910156,291.8500061035156,206.5500030517578,102.53500366210938,95.76570129394531,1057.949951171875,2695.050048828125,5429.85009765625,844.4500122070312,1555.219970703125,99.0374984741211,534.8109741210939,2272.949951171875,1131.0999755859375,569.3499755859375,251.8000030517578,9525.2998046875,3891.699951171875,343.3999938964844,1846.75,660.8499755859375,288.20001220703125,283.9930114746094,2469.89990234375,735.1329956054688,138.19999694824222,175.60000610351562,492.1000061035156,574.2050170898438,409.1499938964844,511.5,328.54998779296875,205.7270050048828,132.19999694824222,873.4000244140625
15,2016-01-22,221.75,514.25,1307.949951171875,1147.8800048828125,789.2000122070312,568.125,72.3499984741211,2882.35009765625,419.625,771.5,236.08799743652344,115.125,581.9000244140625,205.8329925537109,294.4169921875,206.2879943847656,106.8000030517578,103.20500183105469,1081.8499755859377,2713.39990234375,5447.60009765625,869.9500122070312,1647.239990234375,101.5999984741211,534.0440063476561,2318.85009765625,1158.449951171875,599.4500122070312,266.13299560546875,9923.150390625,4104.9501953125,347.6000061035156,1891.800048828125,683.0499877929688,299.45001220703125,274.260009765625,2591.5,761.4669799804688,144.16700744628906,184.6000061035156,502.07501220703125,582.0650024414062,424.1499938964844,515.1500244140625,339.5,211.59100341796875,133.10000610351562,898.0
16,2016-01-25,218.3999938964844,514.5499877929689,1301.300048828125,1152.3199462890625,807.25,568.8250122070312,72.0,2903.25,419.3500061035156,783.2999877929688,242.85299682617188,114.95800018310548,580.5999755859375,206.2669982910156,292.63299560546875,205.1439971923828,110.7249984741211,100.3219985961914,1087.0999755859377,2750.449951171875,5461.35009765625,878.5999755859375,1641.6099853515625,98.875,533.6489868164061,2327.300048828125,1174.5999755859375,589.1500244140625,267.73300170898443,10015.0,4081.35009765625,354.45001220703125,1924.449951171875,681.0,304.8999938964844,273.15798950195307,2525.199951171875,742.7670288085938,146.43299865722656,182.9499969482422,501.9750061035156,585.6300048828125,420.8500061035156,520.5750122070311,332.6000061035156,214.59100341796875,133.0,907.2000122070312
17,2016-01-27,215.3500061035156,503.0499877929688,1324.8199462890625,1159.8800048828125,821.1500244140625,569.25,71.05000305175781,2973.0,418.0,767.9000244140625,245.4250030517578,119.79199981689452,580.5,208.63299560546875,290.20001220703125,207.20599365234372,112.125,100.77200317382812,1144.199951171875,2751.550048828125,5487.7001953125,858.5499877929688,1623.2099609375,99.25,530.39599609375,2302.85009765625,1169.949951171875,588.3499755859375,275.43301391601557,9965.150390625,4111.9501953125,349.6499938964844,1892.550048828125,674.5999755859375,304.04998779296875,273.43399047851557,2482.449951171875,738.5330200195312,145.60000610351562,184.3999938964844,499.6749877929688,593.6950073242188,415.3999938964844,517.8250122070311,337.04998779296875,215.7270050048828,138.25,908.25
18,2016-01-28,210.8500061035156,500.0499877929688,1335.1199951171875,1165.5999755859375,834.1500244140625,564.7999877929688,69.69999694824219,3011.199951171875,422.25,791.75,242.18600463867188,120.20800018310548,577.7999877929688,212.36700439453125,289.63299560546875,205.218994140625,109.22000122070312,101.53099822998048,1129.1500244140625,2744.699951171875,5468.9501953125,858.9500122070312,1595.9000244140625,99.6374969482422,518.218994140625,2263.39990234375,1147.75,602.0750122070312,273.76699829101557,10116.7001953125,4103.2998046875,339.0,1874.1500244140625,663.25,306.6000061035156,267.5570068359375,2439.60009765625,716.3330078125,146.60000610351562,185.25,508.45001220703125,577.60498046875,405.6499938964844,515.8499755859375,334.20001220703125,212.0,143.6999969482422,907.1500244140624
19,2016-01-29,212.25,501.3999938964844,1344.719970703125,1195.6500244140625,872.9500122070312,582.4500122070312,70.5,3105.39990234375,432.875,816.9000244140625,237.8979949951172,118.70800018310548,585.0999755859375,213.4669952392578,297.7170104980469,211.0500030517578,105.70500183105469,103.66899871826172,1140.949951171875,2840.10009765625,5488.0,869.9000244140625,1654.6600341796875,100.5749969482422,525.7329711914061,2341.949951171875,1180.0,616.625,291.4330139160156,10549.7998046875,4095.85009765625,363.70001220703125,1861.6500244140625,683.5999755859375,319.95001220703125,266.17999267578125,2565.64990234375,734.4329833984375,150.83299255371094,179.89999389648438,517.7000122070311,592.8400268554688,408.3999938964844,524.9249877929689,336.8999938964844,209.2270050048828,147.85000610351562,928.7999877929688
20,2016-02-01,221.1000061035156,497.6000061035156,1400.25,1201.3499755859375,872.2999877929688,586.6749877929688,71.0999984741211,3050.5,440.1499938964844,800.9500122070312,237.5169982910156,116.875,599.4500122070312,216.5,293.38299560546875,213.05599975585938,105.05500030517578,103.54199981689452,1141.949951171875,2819.300048828125,5448.9501953125,887.4000244140625,1707.3900146484375,100.93800354003906,532.6649780273439,2327.89990234375,1180.050048828125,613.1749877929688,292.1000061035156,10681.099609375,3948.25,359.95001220703125,1863.550048828125,687.7000122070312,328.54998779296875,272.33200073242193,2535.60009765625,748.0330200195312,150.0330047607422,172.75,515.1500244140625,600.3150024414062,399.2999877929688,529.875,338.5,197.4550018310547,146.75,927.0999755859376
21,2016-02-02,213.25,474.45001220703125,1396.4300537109375,1199.050048828125,835.1500244140625,587.7750244140625,68.55000305175781,3048.5,436.32501220703125,800.0999755859375,220.5110015869141,111.70800018310548,574.0,216.16700744628903,283.4330139160156,212.718994140625,100.33000183105469,101.72799682617188,1124.5,2802.699951171875,5457.35009765625,882.5,1719.7099609375,99.6500015258789,532.7890014648439,2364.10009765625,1179.800048828125,603.3250122070312,277.3330078125,10411.5,3874.949951171875,352.0,1818.0999755859373,677.1500244140625,318.95001220703125,277.4739990234375,2518.300048828125,747.9329833984375,144.36700439453125,169.39999389648438,500.57501220703125,581.1400146484375,390.8999938964844,526.9000244140625,329.54998779296875,191.2729949951172,146.25,908.25
22,2016-02-03,210.1999969482422,472.20001220703125,1414.030029296875,1208.1500244140625,834.9000244140625,578.8499755859375,66.65000152587889,3008.300048828125,426.0499877929688,821.5999755859375,213.4129943847656,107.20800018310548,562.0499877929689,214.63299560546875,276.51699829101557,209.1750030517578,97.33999633789062,101.27799987792969,1106.550048828125,2769.050048828125,5408.35009765625,863.7000122070312,1675.4200439453125,99.0875015258789,528.5759887695311,2347.64990234375,1160.949951171875,601.5,272.73300170898443,10167.0,3828.35009765625,354.04998779296875,1878.550048828125,665.5499877929688,317.25,275.26998901367193,2484.85009765625,739.2000122070312,142.0330047607422,166.0500030517578,490.70001220703125,637.9749755859375,380.5499877929688,521.9249877929689,320.29998779296875,185.5,143.25,905.6500244140624
23,2016-02-04,215.6999969482422,469.45001220703125,1428.1500244140625,1210.030029296875,835.5999755859375,589.875,68.69999694824219,3008.64990234375,433.6749877929688,834.7999877929688,215.27099609375,104.91699981689452,550.4000244140625,214.5330047607422,277.25,209.9810028076172,101.06999969482422,99.84380340576172,1087.300048828125,2769.550048828125,5485.2998046875,889.3499755859375,1689.43994140625,97.3625030517578,531.8519897460939,2310.64990234375,1168.3499755859375,602.25,270.1669921875,10539.900390625,3794.64990234375,362.0,1880.800048828125,676.25,322.5,279.35598754882807,2513.800048828125,757.1329956054688,146.66700744628906,162.85000610351562,486.5249938964844,634.3900146484375,382.75,524.5999755859375,325.5,185.40899658203125,146.8000030517578,913.2000122070312
24,2016-02-05,211.1000061035156,475.1000061035156,1431.25,1210.969970703125,857.5499877929688,587.3499755859375,71.25,3109.10009765625,434.82501220703125,844.9500122070312,222.7969970703125,104.0,570.1500244140625,215.9669952392578,281.0,209.21299743652344,103.70500183105469,96.34220123291016,1110.449951171875,2842.75,5421.5,899.25,1811.9200439453125,98.6374969482422,536.5,2366.35009765625,1182.949951171875,609.75,274.6669921875,10384.0,3723.39990234375,369.5499877929688,1908.5999755859373,692.0,326.25,282.0639953613281,2584.75,759.9329833984375,146.63299560546875,168.1999969482422,485.45001220703125,669.8350219726562,399.5499877929688,527.625,337.1000061035156,190.36399841308597,145.25,911.8499755859376
25,2016-02-08,212.0500030517578,470.6499938964844,1427.3800048828125,1181.469970703125,835.6500244140625,575.4000244140625,69.80000305175781,3070.35009765625,424.875,828.9000244140625,223.03599548339844,102.70800018310548,566.8499755859375,210.16700744628903,275.06698608398443,204.375,105.01000213623048,96.62349700927734,1068.6500244140623,2821.550048828125,5413.0,888.5999755859375,1838.469970703125,97.5875015258789,531.2789916992189,2355.050048828125,1164.0999755859375,600.875,269.03298950195307,10303.2001953125,3732.550048828125,371.6000061035156,1835.5999755859373,673.0999755859375,323.3500061035156,285.5530090332031,2568.300048828125,753.5330200195312,142.6999969482422,172.14999389648438,480.5249938964844,666.0150146484375,408.5499877929688,517.9249877929689,323.5,189.59100341796875,142.4499969482422,882.9500122070312
26,2016-02-09,210.3999938964844,448.25,1391.550048828125,1140.699951171875,854.0499877929688,553.8250122070311,70.0,2959.60009765625,405.2250061035156,826.3499755859375,224.36900329589844,104.875,555.8499755859375,208.2669982910156,274.96701049804693,201.093994140625,100.0,98.0438003540039,1033.6500244140623,2766.25,5419.25,884.2000122070312,1817.5799560546875,97.0999984741211,526.4219970703125,2376.60009765625,1159.9000244140625,591.5999755859375,260.20001220703125,10304.7001953125,3657.10009765625,366.8500061035156,1784.199951171875,677.0499877929688,309.25,286.70098876953125,2581.35009765625,742.7999877929688,145.43299865722656,167.0500030517578,478.75,658.405029296875,399.8999938964844,513.0250244140625,310.6499938964844,190.36399841308597,141.9499969482422,868.3499755859375
27,2016-02-10,202.8500061035156,440.3999938964844,1361.0,1134.4000244140625,855.75,554.2750244140625,66.90000152587889,2885.050048828125,413.70001220703125,824.5499877929688,224.55999755859372,103.95800018310548,538.5999755859375,206.0,279.18301391601557,199.1999969482422,102.25499725341795,97.32659912109376,1017.6500244140624,2797.89990234375,5297.60009765625,876.5499877929688,1790.989990234375,96.0124969482422,530.6510009765625,2368.14990234375,1116.550048828125,591.1500244140625,263.53298950195307,10325.2001953125,3678.550048828125,370.3999938964844,1789.5999755859375,667.3499755859375,313.75,285.8290100097656,2555.60009765625,747.0670166015625,142.33299255371094,159.0,481.32501220703125,647.8599853515625,393.6000061035156,506.4750061035156,291.54998779296875,188.40899658203125,143.35000610351562,835.0999755859375
28,2016-02-11,186.8500061035156,431.95001220703125,1317.0,1098.969970703125,830.4000244140625,539.3250122070311,63.70000076293945,2885.35009765625,404.0,802.5999755859375,213.88900756835938,100.79199981689452,540.8499755859375,199.0330047607422,272.5830078125,193.9499969482422,100.16000366210938,93.4031982421875,1019.5499877929688,2717.89990234375,5217.0498046875,855.7000122070312,1761.9300537109375,93.0500030517578,525.5,2329.89990234375,1066.6500244140623,563.2999877929688,258.46701049804693,10340.5,3541.449951171875,356.3500061035156,1696.550048828125,628.9500122070312,305.1000061035156,283.4419860839844,2496.89990234375,728.2670288085938,135.43299865722656,154.25,462.2749938964844,617.9199829101562,377.20001220703125,487.6499938964844,276.35000610351557,181.1360015869141,136.69999694824222,811.1500244140625
29,2016-02-12,178.0500030517578,430.0,1282.0999755859375,1113.300048828125,847.3499755859375,542.3250122070311,60.9000015258789,2847.449951171875,399.125,812.5999755859375,207.22000122070312,103.29199981689452,528.5999755859375,200.06700134277344,257.60000610351557,193.98800659179688,100.5500030517578,91.39219665527344,987.1500244140624,2767.75,5056.0498046875,854.9000244140625,1799.3699951171875,91.1374969482422,524.2219848632811,2304.39990234375,1083.75,582.625,252.93299865722656,10491.5,3549.64990234375,355.8500061035156,1701.050048828125,622.0,302.8500061035156,297.9949951171875,2489.25,702.4329833984375,128.83299255371094,154.8000030517578,453.2749938964844,599.6749877929688,391.1000061035156,485.70001220703125,298.3500061035156,175.9550018310547,138.35000610351562,811.9500122070312
30,2016-02-15,191.1499938964844,430.2999877929688,1332.949951171875,1134.5699462890625,850.2000122070312,545.875,67.0,2859.050048828125,413.5499877929688,804.7000122070312,235.0399932861328,104.0,539.7000122070311,202.4669952392578,259.9169921875,197.156005859375,104.13999938964844,93.97969818115234,992.75,2802.35009765625,5057.75,858.7000122070312,1877.219970703125,97.1500015258789,537.9320068359375,2342.10009765625,1080.449951171875,613.4000244140625,270.0,10499.099609375,3711.25,358.70001220703125,1723.449951171875,625.25,324.25,292.8070068359375,2507.35009765625,766.2670288085938,133.56700134277344,167.85000610351562,473.375,620.9949951171875,417.6499938964844,486.7999877929688,317.25,185.0,138.69999694824222,823.7000122070312
31,2016-02-16,200.3500061035156,422.8500061035156,1312.949951171875,1132.780029296875,827.7999877929688,539.5750122070311,64.84999847412111,2855.64990234375,412.1499938964844,803.2000122070312,233.2779998779297,106.45800018310548,524.0499877929689,197.0,250.3329925537109,197.4750061035156,103.37000274658205,90.71720123291016,969.75,2787.60009765625,5049.7998046875,840.2999877929688,1869.030029296875,94.3874969482422,533.083984375,2329.85009765625,1077.1500244140623,603.0250244140625,268.96701049804693,10222.2998046875,3705.199951171875,347.54998779296875,1703.800048828125,620.25,317.8999938964844,289.50201416015625,2512.5,736.0,133.30000305175778,156.39999389648438,465.2749938964844,601.1400146484375,405.7999877929688,486.7250061035156,301.1499938964844,178.7270050048828,139.30000305175778,834.7999877929688
32,2016-02-17,212.5,429.5499877929688,1326.0999755859375,1137.780029296875,855.7999877929688,548.9249877929689,65.80000305175781,2960.699951171875,412.3999938964844,812.5499877929688,239.375,106.66699981689452,519.0999755859375,199.8999938964844,260.31698608398443,197.6060028076172,104.75,91.16719818115234,988.5,2776.550048828125,5072.7001953125,856.0,1880.25,95.625,535.3610229492189,2357.449951171875,1076.300048828125,600.2000122070312,263.73300170898443,10074.2998046875,3749.14990234375,326.8500061035156,1701.1500244140625,625.2999877929688,312.79998779296875,293.40399169921875,2524.550048828125,748.2999877929688,133.56700134277344,158.9499969482422,476.2999877929688,611.094970703125,403.1000061035156,487.45001220703125,310.1499938964844,173.40899658203125,139.60000610351562,831.5499877929688
33,2016-02-18,210.3999938964844,429.3999938964844,1376.75,1157.9300537109375,870.4500122070312,561.7000122070311,68.90000152587889,3103.60009765625,421.9750061035156,827.4000244140625,238.99400329589844,106.25,524.4000244140625,203.63299560546875,263.25,202.98800659179688,105.68000030517578,90.956298828125,975.3499755859376,2795.10009765625,5182.85009765625,835.25,1869.4599609375,97.8125,534.22998046875,2406.39990234375,1069.0999755859377,606.7999877929688,262.46701049804693,10894.0,3653.25,333.6499938964844,1720.949951171875,635.5499877929688,317.6000061035156,294.91900634765625,2617.75,766.4329833984375,139.39999389648438,159.8000030517578,470.0499877929688,616.39501953125,398.0499877929688,494.7250061035156,314.0,178.3179931640625,139.85000610351562,847.7000122070312
34,2016-02-19,209.3999938964844,440.5,1362.25,1159.8199462890625,864.2000122070312,563.625,69.05000305175781,3058.800048828125,425.7749938964844,827.5999755859375,241.281005859375,108.16699981689452,524.6500244140625,203.0330047607422,255.2830047607422,205.2559967041016,108.3499984741211,91.64540100097656,995.6500244140624,2844.699951171875,5209.7001953125,854.7000122070312,1862.6500244140625,93.3125,530.9920043945311,2455.800048828125,1060.8499755859377,615.125,265.36700439453125,10653.900390625,3579.14990234375,334.70001220703125,1673.0999755859375,631.2000122070312,312.25,299.37200927734375,2706.199951171875,767.0,140.76699829101562,164.6999969482422,472.1749877929688,604.8099975585938,392.5,494.6499938964844,318.20001220703125,180.7270050048828,141.0,841.5
